"code NSF";"code scolarité";"sigle type formation";"libellé type formation";"libellé formation principal";"sigle formation";durée;"niveau de sortie indicatif";"code RNCP";"niveau de certification";"libellé niveau de certification";tutelle;"URL et ID Onisep";domaine/sous-domaine
344;;;"préparation aux concours de la fonction publique";"Préparation au concours d'inspecteur des douanes et droits indirects";;"1 an";"Bac + 3";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.4196;"armée, sécurité/sécurité, prévention | logistique, transport/transport"
344;;"mastère spé.";"mastère spécialisé";"mastère spé. Prévention et gestion territoriales des risques";MPGTR;"1 an";"Bac + 6";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.3326;"environnement, énergies, propreté/déchets, pollutions et risques | santé, social, sport/santé (généralités) | armée, sécurité/sécurité, prévention"
344;;DU;"diplôme d'université";"DU Gestion des risques majeurs";;"1 an";"Bac + 4";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2569;"environnement, énergies, propreté/déchets, pollutions et risques | santé, social, sport/santé (généralités) | armée, sécurité/sécurité, prévention | santé, social, sport/travail social"
344;36X34401;;"formation d'école spécialisée";"chef d'équipe en sécurité privée";;"1 an";"Bac + 2";36515;3;"niveau 5 (bac + 2)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8204;"armée, sécurité/sécurité, prévention"
344;;;"formation d'école spécialisée";"Formation d'inspecteur de la concurrence, de la consommation et de la répression des fraudes";;"1 an";"Bac + 4";;2;"niveau 6 (bac + 3)";"Ministère chargé de l'Économie, des Finances et de la Souveraineté industrielle et numérique";https://www.onisep.fr/http/redirection/formation/slug/FOR.2228;"armée, sécurité/sécurité, prévention"
344;;;"formation de fonctionnaires (après concours)";"Formation d'agent de constatation des douanes";;"1 an";"autre formation";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.4042;"armée, sécurité/sécurité, prévention | logistique, transport/transport"
344;;;"formation de fonctionnaires (après concours)";"Formation de sous-officier du corps de soutien technique et administratif de la gendarmerie national";;"1 an";"Bac + 1";;0;"non inscrit au RNCP";"Ministère des Armées";https://www.onisep.fr/http/redirection/formation/slug/FOR.2431;"armée, sécurité/sécurité, prévention"
344;;;"formation de fonctionnaires (après concours)";"Formation d'inspecteur des douanes";;"2 ans";"Bac + 4";;0;"non inscrit au RNCP";"Ministère chargé de l'Économie, des Finances et de la Souveraineté industrielle et numérique";https://www.onisep.fr/http/redirection/formation/slug/FOR.5874;"armée, sécurité/sécurité, prévention | logistique, transport/transport"
344;;;"formation d'école spécialisée";"Formation de commissaire de police";;"2 ans";"Bac + 7";;0;"non inscrit au RNCP";"Ministère de l'Intérieur";https://www.onisep.fr/http/redirection/formation/slug/FOR.2355;"armée, sécurité/sécurité, prévention"
344;50034404;CAP;"certificat d'aptitude professionnelle";"CAP Gardien d'immeubles";;"2 ans";"CAP ou équivalent";38633;5;"niveau 3 (niveau CAP)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.542;"environnement, énergies, propreté/propreté | armée, sécurité/sécurité, prévention"
"344 | 200";36X34406;;"formation d'école spécialisée";"animateur qualité sécurité environnement";;"1 an";"Bac + 2";36507;3;"niveau 5 (bac + 2)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9270;"environnement, énergies, propreté/environnement (généralités) | matières premières, fabrication, industries/maintenance, qualité | armée, sécurité/sécurité, prévention"
345;;;"préparation aux concours de la fonction publique";"Préparation à l'examen d'entrée dans les centres régionaux de formation professionnelle d'avocats";CFPA;"1 an";"Bac + 4";;0;"non inscrit au RNCP";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.1044;"économie, droit, politique/activité judiciaire | économie, droit, politique/droit (généralités)"
345;;;"préparation aux concours de la fonction publique";"Préparation au concours d'entrée à l'école nationale de la magistrature";ENM;"1 an";"Bac + 4";;0;"non inscrit au RNCP";"Ministère de la Justice";https://www.onisep.fr/http/redirection/formation/slug/FOR.1992;"économie, droit, politique/activité judiciaire | économie, droit, politique/droit (généralités)"
345;32034502;BTS;"brevet de technicien supérieur";"BTS collaborateur juriste notarial";;"2 ans";"Bac + 2";36685;3;"niveau 5 (bac + 2)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.7329;"économie, droit, politique/droit privé"
410;;;licence;"licence mention pluridisciplinaire";;"3 ans";"Bac + 3";;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.4684;"sciences/biologie | économie, droit, politique/droit (généralités) | lettres, langues, enseignement/lettres, linguistique | sciences/mathématiques | sciences/physique | sciences/sciences de l'univers | sciences/sciences de la Terre | économie, droit, politique/sciences économiques | histoire-géographie, psychologie, sociologie/sciences humaines et sociales (généralités) | économie, droit, politique/sciences politiques"
"415 | 413";;;"préparation aux concours de la fonction publique";"classe préparatoire talents du service public au concours de directeur des services de la protection judiciaire de la jeunesse";;"2 ans";"Bac + 3";;0;"non inscrit au RNCP";"Ministère de la Justice";https://www.onisep.fr/http/redirection/formation/slug/FOR.8095;"lettres, langues, enseignement/enseignement | santé, social, sport/travail social"
;;;"préparation à l'agrégation";"Préparation à l'agrégation de sciences médico-sociales";;"1 an";"Bac + 5";;0;"non inscrit au RNCP";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.6924;"santé, social, sport/travail social"
;;;"préparation aux concours de la fonction publique";"classe prépa Talents de la fonction publique";;"1 an";"Bac + 5";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8156;"économie, droit, politique/activité judiciaire | économie, droit, politique/droit (généralités) | économie, droit, politique/droit public | économie, droit, politique/sciences politiques | gestion des entreprises, comptabilité/secrétariat | armée, sécurité/sécurité, prévention"
;;CPI;"cycle préparatoire intégré";"Premier cycle INSA post bac général et bac technologique (STI2D et STL) - FIMI INS'AVENIR de l'INSA de Lyon";"INSA Lyon";"2 ans";"Bac + 2";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9122;"sciences/chimie | sciences/mathématiques | sciences/physique"
;;CPI;"cycle préparatoire intégré";"cycle préparatoire intégré de l'École d'ingénieurs des sciences aérospatiales";"ELISA Aerospace";"2 ans";"Bac + 2";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9303;"mécanique/aéronautique | mécanique/automatismes | matières premières, fabrication, industries/céramique, composites | électricité, électronique, robotique/électronique | sciences/physique | armée, sécurité/sécurité, prévention"
;;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'Institut catholique d'arts et métiers spécialité systèmes numériques et génie industriel";Icam;"3 ans";"Bac + 5";36118;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.7364;"mécanique/automatismes | électricité, électronique, robotique/électronique | matières premières, fabrication, industries/fonction production (généralités) | matières premières, fabrication, industries/génie industriel | matières premières, fabrication, industries/méthodes industrialisation"
;;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École spéciale des travaux publics du bâtiment et de l'industrie";ESTP;"3 ans";"Bac + 5";;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.192;"environnement, énergies, propreté/aménagement du territoire | banque, assurances, immobilier/assurances | environnement, énergies, propreté/déchets, pollutions et risques | environnement, énergies, propreté/énergies | environnement, énergies, propreté/environnement (généralités) | matières premières, fabrication, industries/études et développement | matières premières, fabrication, industries/fonction production (généralités) | construction, architecture, travaux publics/génie civil, construction (généralités) | matières premières, fabrication, industries/génie industriel | histoire-géographie, psychologie, sociologie/géographie | informatique, Internet/informatique (généralités) | logistique, transport/logistique | sciences/mathématiques | armée, sécurité/sécurité, prévention | information-communication, audiovisuel/technologies de l'information | construction, architecture, travaux publics/travaux publics | environnement, énergies, propreté/urbanisme"
;;CPI;"cycle préparatoire intégré";"Premier cycle INSA post bac général - Formation initiale aux métiers d'ingénieur (FIMI) de l'INSA de Lyon";"INSA Lyon";"2 ans";"Bac + 2";;0;"non inscrit au RNCP";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.9121;"sciences/chimie | sciences/mathématiques | sciences/physique"
;;CPI;"cycle préparatoire intégré";"Cycle préparatoire IMT Nord Europe";"IMT Nord Europe";"2 ans";"Bac + 2";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9037;"environnement, énergies, propreté/énergies | environnement, énergies, propreté/environnement (généralités) | construction, architecture, travaux publics/génie civil | matières premières, fabrication, industries/génie industriel | matières premières, fabrication, industries/matériaux | information-communication, audiovisuel/technologies de l'information"
;;CPI;"cycle préparatoire intégré";"Cycle préparatoire intégré EFREI Paris - Prépa biologie et numérique";EFREI;"2 ans";"Bac + 2";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8868;"sciences/biologie | électricité, électronique, robotique/électronique | informatique, Internet/informatique (généralités) | sciences/mathématiques | sciences/physique"
;;;licence;"licence mention sciences cognitives";;"3 ans";"Bac + 3";;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8146;"histoire-géographie, psychologie, sociologie/psychologie"
;;;"diplôme d'école de commerce visé de niveau bac + 4 ou 5";"Diplôme en finance internationale";;"2 ans";"Bac + 5";37550;1;"niveau 7 (bac + 5)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7330;"banque, assurances, immobilier/finances"
;;CPI;"cycle préparatoire intégré";"Cycle préparatoire intégré - 1er cycle des études d'ingénieur ESITECH";ESITECH;"2 ans";"Bac + 2";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8174;"sciences/biologie | sciences/chimie | sciences/mathématiques | sciences/physique"
;;;"diplôme d'école de commerce visé de niveau bac + 4 ou 5";"Diplôme d'études supérieures de management stratégique d'activités internationales";;"2 ans";"Bac + 5";37252;1;"niveau 7 (bac + 5)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8080;"gestion des entreprises, comptabilité/administration de l'entreprise | arts, culture, artisanat/arts graphiques | commerce, marketing, vente/commerce international | commerce, marketing, vente/marketing, vente"
;;CPI;"cycle préparatoire intégré";"Cycle préparatoire intégré UTT - tronc commun";UTT;"2 ans";"Bac + 2";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9138;"sciences/chimie | environnement, énergies, propreté/environnement (généralités) | matières premières, fabrication, industries/études et développement | matières premières, fabrication, industries/fonction production (généralités) | informatique, Internet/informatique (généralités) | sciences/mathématiques | matières premières, fabrication, industries/méthodes industrialisation | sciences/physique"
;;CPI;"cycle préparatoire intégré";"cycle intégré international (CII) de l'ISEP option sciences du numérique";ISEP;"2 ans";"Bac + 2";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9812;sciences/mathématiques
;;CPI;"cycle préparatoire intégré";"Cycle préparatoire intégré de l'ESIR";ESIR;"2 ans";"Bac + 2";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7285;"sciences/chimie | électricité, électronique, robotique/électronique | lettres, langues, enseignement/formations généralistes | informatique, Internet/informatique (généralités) | matières premières, fabrication, industries/matériaux | sciences/mathématiques | mécanique/mécanique (généralités) | sciences/physique | santé, social, sport/santé (généralités) | information-communication, audiovisuel/technologies de l'information"
;;;"diplôme d'ingénieur";"diplôme d'ingénieur de Télécom Nancy de l'université de Lorraine spécialité cybersécurité en partenariat avec l'ITII de Lorraine";IMT;"3 ans";"Bac + 5";;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.8992;"information-communication, audiovisuel/multimédia | informatique, Internet/systèmes et réseaux"
;;;licence;"licence mention droit, sciences et innovation (double diplôme licence - DU)";;"3 ans";"Bac + 3";;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.6728;"économie, droit, politique/droit (généralités) | matières premières, fabrication, industries/fonction production (généralités)"
;;;licence;"licence mention physique, chimie (double diplôme licence - DU)";;"3 ans";"Bac + 3";;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.6790;"sciences/chimie | sciences/physique"
;;CPI;"cycle préparatoire intégré";"Cycle préparatoire intégré (CPGE à parcours sécurisé, associées avec le Lycée Externat St Joseph (La Cordeille), implantées à l'ISEN Yncréa Méditerranée de Toulon, programmes MPSI-PSI adaptés)";ISEN;"2 ans";"Bac + 2";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9289;"matières premières, fabrication, industries/génie industriel | sciences/mathématiques | sciences/physique"
;;;licence;"licence mention droit-économie (double diplôme licence - DU)";;"3 ans";"Bac + 3";;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.6722;"économie, droit, politique/droit (généralités) | économie, droit, politique/sciences économiques"
;;CPI;"cycle préparatoire intégré";"cycle préparatoire intégré - tronc commun de l'École d'ingénieurs généralistes La Rochelle";EIGSI;"2 ans";"Bac + 2";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9414;"gestion des entreprises, comptabilité/administration de l'entreprise | mécanique/automatismes | électricité, électronique, robotique/électrotechnique | environnement, énergies, propreté/énergies | matières premières, fabrication, industries/génie industriel | informatique, Internet/informatique (généralités) | sciences/mathématiques | mécanique/mécanique (généralités) | sciences/physique"
;;DU;"diplôme d'université";"DU passerelle - étudiants en exil";;"1 an";"non renseigné";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7128;"lettres, langues, enseignement/langues"
;;DU;"diplôme d'université";"DU musicothérapie";;"2 ans";"Bac + 2";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9784;"arts, culture, artisanat/arts du spectacle | santé, social, sport/santé (généralités)"
;;DU;"diplôme d'université";"DU UHA 4.0.3";"UHA 4.0.3";"1 an";"Bac + 3";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7213;"informatique, Internet/informatique (généralités)"
;;;licence;"licence mention sciences des systèmes communicants";;"3 ans";"Bac + 3";36963;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7408;"électricité, électronique, robotique/électronique"
;;CPI;"cycle préparatoire intégré";"Cycle préparatoire intégré de l'ECAM de Rennes (associé avec le Lycée Assomption de Rennes) - prépa associée PCSI-PSI";ECAM;"2 ans";"Bac + 2";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9274;"mécanique/automatismes | sciences/chimie | électricité, électronique, robotique/électronique | électricité, électronique, robotique/électrotechnique | sciences/mathématiques | mécanique/mécanique (généralités) | sciences/physique | électricité, électronique, robotique/télécommunications"
;;FCIL;"formation complémentaire d'initiative locale";"FCIL menuisier aluminium verre";;"1 an";"Bac + 1";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8758;"construction, architecture, travaux publics/génie civil, construction (généralités) | construction, architecture, travaux publics/menuiserie | mécanique/travail des métaux | matières premières, fabrication, industries/verre"
;;;"formation d'école spécialisée";"Cycle préparatoire double BTS CPRP-CRSA associé au Lycée Belin (Vesoul) - parcours microtechniques et systèmes intelligents de l'ENSMM";ENSMM;"2 ans";"Bac + 2";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9250;"mécanique/automatismes | électricité, électronique, robotique/électronique | matières premières, fabrication, industries/études et développement | matières premières, fabrication, industries/génie industriel | mécanique/mécanique (généralités)"
;;FCIL;"formation complémentaire d'initiative locale";"FCIL Art textile et spectacle vivant";;"1 an";"CAP ou équivalent + 1 an";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7172;"arts, culture, artisanat/artisanat d'art | arts, culture, artisanat/arts du spectacle"
;;FCIL;"formation complémentaire d'initiative locale";"FCIL gestion et valorisation des ressources issues de la déconstruction du bâtiment";;"1 an";"Bac + 1";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8657;"environnement, énergies, propreté/déchets, pollutions et risques | construction, architecture, travaux publics/génie civil, construction (généralités) | matières premières, fabrication, industries/matériaux | matières premières, fabrication, industries/mines et carrières | construction, architecture, travaux publics/travaux publics"
;;FCIL;"formation complémentaire d'initiative locale";"FCIL maritime";;"1 an";"Bac + 2";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7472;"mécanique/automatismes | mécanique/construction navale | électricité, électronique, robotique/électronique | électricité, électronique, robotique/électrotechnique | informatique, Internet/systèmes et réseaux"
;;;"formation d'école spécialisée";"expertise naturaliste des milieux";;"1 an";"Bac + 3";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8145;"agriculture, animaux/agriculture (généralités) | environnement, énergies, propreté/déchets, pollutions et risques | environnement, énergies, propreté/environnement (généralités) | environnement, énergies, propreté/gestion de l'eau | environnement, énergies, propreté/protection des espaces naturels | hôtellerie-restauration, tourisme/tourisme"
;;;"formation d'école spécialisée";"Economics, Data Analytics and Corporate Finance";;"2 ans";"Bac + 5";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.6683;"banque, assurances, immobilier/finances | économie, droit, politique/sciences économiques"
;;;"formation d'école spécialisée";"conception transformation mécanisation matériaux fibreux : carton ondulé et plat";;"1 an";"Bac + 4";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7854;"matières premières, fabrication, industries/papier, carton"
250;1702000H;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École supérieure d'ingénieurs Paris-Est de l'Université Gustave Eiffel spécialité production et gestion des risques";"ESIPE UGE";"3 ans";"Bac + 5";;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5435;"électricité, électronique, robotique/électrotechnique | matières premières, fabrication, industries/fonction production (généralités) | matières premières, fabrication, industries/maintenance, qualité | armée, sécurité/sécurité, prévention"
250;46125001;"MC (futur CS)";"mention complémentaire (futur CS)";"MC (futur CS) Technicien(ne) ascensoriste (service et modernisation)";;"1 an";"Bac + 1";4105;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.1479;"mécanique/automatismes | électricité, électronique, robotique/électrotechnique | matières premières, fabrication, industries/maintenance, qualité"
250;17025110;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École polytechnique universitaire de l'université de Montpellier spécialité mécanique";Polytech;"3 ans";"Bac + 5";35927;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.6155;"mécanique/aéronautique | mécanique/automatismes | sciences/biologie | électricité, électronique, robotique/électrotechnique | matières premières, fabrication, industries/études et développement | informatique, Internet/informatique industrielle et technologique | mécanique/mécanique (généralités) | sciences/physique"
250;1702550B;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École polytechnique universitaire de l'université Sorbonne Université spécialité électronique et informatique en partenariat avec l'ITII Ile-de-France";Polytech;"3 ans";"Bac + 5";37544;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5577;"électricité, électronique, robotique/électronique | informatique, Internet/informatique industrielle et technologique | informatique, Internet/systèmes et réseaux | électricité, électronique, robotique/télécommunications"
250;32025017;BTS;"brevet de technicien supérieur";"BTS maintenance des systèmes option D systèmes ascenseurs et élévateurs";"MS SAE";"2 ans";"Bac + 2";36968;3;"niveau 5 (bac + 2)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.7312;"mécanique/automatismes | électricité, électronique, robotique/électronique | électricité, électronique, robotique/électrotechnique"
250;32025005;BTS;"brevet de technicien supérieur";"BTS conception et industrialisation en microtechniques";CIM;"2 ans";"Bac + 2";423;3;"niveau 5 (bac + 2)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.1884;"électricité, électronique, robotique/électronique | matières premières, fabrication, industries/études et développement | mécanique/mécanique (généralités) | matières premières, fabrication, industries/méthodes industrialisation"
250;40025011;;"baccalauréat professionnel";"bac pro polyvalent navigant pont/machine";;"3 ans";"Bac ou équivalent";;4;"niveau 4 (bac ou équivalent)";"Ministère de la transition écologique et de la Cohésion des territoires";https://www.onisep.fr/http/redirection/formation/slug/FOR.1008;"mécanique/mécanique (généralités) | agriculture, animaux/pêche | logistique, transport/transport"
250;40025223;;"baccalauréat professionnel";"bac pro maintenance nautique";MN;"3 ans";"Bac ou équivalent";37698;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.8906;"mécanique/construction navale | mécanique/mécanique (généralités)"
250;32025016;BTS;"brevet de technicien supérieur";"BTS maintenance des systèmes option C systèmes éoliens";"MS SE";"2 ans";"Bac + 2";36968;3;"niveau 5 (bac + 2)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.7541;"mécanique/automatismes | électricité, électronique, robotique/électronique | électricité, électronique, robotique/électrotechnique | environnement, énergies, propreté/énergies | matières premières, fabrication, industries/maintenance, qualité | mécanique/mécanique (généralités) | matières premières, fabrication, industries/méthodes industrialisation | sciences/physique"
250;13525007;;master;"master mention mécanique";;"2 ans";"Bac + 5";34069;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5134;"mécanique/mécanique (généralités)"
250;25125001;BUT;"bachelor universitaire de technologie";"BUT génie électrique et informatique industrielle parcours électricité et maîtrise de l'énergie";"GEI ÉMÉ";"3 ans";"Bac + 3";35407;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.7958;"mécanique/automatismes | électricité, électronique, robotique/électronique | électricité, électronique, robotique/électrotechnique | environnement, énergies, propreté/énergies | informatique, Internet/informatique industrielle et technologique | informatique, Internet/systèmes et réseaux"
251;17025121;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'Institut catholique d'arts et métiers spécialité mécanique et automatique en partenariat avec l'IST Vendée";ICAM;"3 ans";"Bac + 5";37440;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5332;"mécanique/aéronautique | mécanique/automatismes | électricité, électronique, robotique/électrotechnique | environnement, énergies, propreté/énergies | matières premières, fabrication, industries/génie industriel | mécanique/mécanique (généralités) | information-communication, audiovisuel/technologies de l'information"
251;46T25106;TP;"titre professionnel";"TP fraiseur d'outillages en usinage conventionnel et numérique";FOUCN;"1 an";"Bac ou équivalent";32299;4;"niveau 4 (bac ou équivalent)";"Ministère du travail, de l'emploi et du dialogue social";https://www.onisep.fr/http/redirection/formation/slug/FOR.8560;"mécanique/mécanique (généralités)"
251;17025126;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École nationale supérieure d'arts et métiers spécialité génie mécanique en partenariat avec l'ITII Aquitaine";ENSAM;"3 ans";"Bac + 5";37319;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5899;"matières premières, fabrication, industries/études et développement | matières premières, fabrication, industries/fabrication, productique | matières premières, fabrication, industries/fonction production (généralités) | mécanique/mécanique (généralités) | matières premières, fabrication, industries/méthodes industrialisation"
251;17025121;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'Institut catholique d'arts et métiers spécialité mécanique et automatique en partenariat avec l'ITII Midi-Pyrénées";ICAM;"3 ans";"Bac + 5";37440;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.6026;"mécanique/automatismes | électricité, électronique, robotique/électrotechnique | environnement, énergies, propreté/énergies | matières premières, fabrication, industries/génie industriel | mécanique/mécanique (généralités) | information-communication, audiovisuel/technologies de l'information"
251;17025119;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'Institut national des sciences appliquées de Lyon spécialité génie mécanique en partenariat avec l'ITII de Lyon";INSA;"3 ans";"Bac + 5";35115;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5796;"matières premières, fabrication, industries/études et développement | matières premières, fabrication, industries/fonction production (généralités) | matières premières, fabrication, industries/génie industriel | mécanique/mécanique (généralités) | matières premières, fabrication, industries/méthodes industrialisation"
251;17025122;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'Institut national des sciences appliquées de Toulouse spécialité génie mécanique";INSA;"3 ans";"Bac + 5";34871;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5571;"mécanique/aéronautique | mécanique/automatismes | environnement, énergies, propreté/énergies | matières premières, fabrication, industries/fabrication, productique | matières premières, fabrication, industries/fonction production (généralités) | mécanique/mécanique (généralités)"
251;46125101;"MC (futur CS)";"mention complémentaire (futur CS)";"MC (futur CS) Maquettes et prototypes";;"1 an";"Bac + 1";38304;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.1453;"mécanique/automobile | matières premières, fabrication, industries/études et développement | mécanique/mécanique (généralités)"
251;17025121;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'Institut catholique d'arts et métiers spécialité mécanique et automatique en partenariat avec l'ITII Ile-de-France";ICAM;"3 ans";"Bac + 5";37440;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.6234;"mécanique/automatismes | électricité, électronique, robotique/électrotechnique | environnement, énergies, propreté/énergies | matières premières, fabrication, industries/génie industriel | mécanique/mécanique (généralités) | information-communication, audiovisuel/technologies de l'information"
